link	tag	rank	mu	sigma	content_type
http://media.giphy.com/media/isY0HE006jGDu/giphy.gif	sports,basketball,happy,college,celebration,	0	35.50921419511302	2.01505436236967	gif
http://media.giphy.com/media/RpYYmUu8O8FkA/giphy.gif	tv,the colbert report,bless,	1	34.93638380376611	1.5539160512676284	gif
http://media.giphy.com/media/LFqxF9yF8sRry/giphy.gif	movies,leonardo dicaprio,martin scorsese,the wolf of wall street,	2	34.02958146967065	1.3131498119807068	gif
http://media.giphy.com/media/nTqBNQXlEixLa/giphy.gif	happy,spongebob squarepants,finished,	3	33.60879748027201	1.3600269850279212	gif
http://media.giphy.com/media/lbcBYMwktervO/giphy.gif	sports,basketball,nba,wow,miami heat,lebron james,san antonio spurs,miami,block,lebron,	4	33.3556200843569	1.7461605911900044	gif
http://media.giphy.com/media/12pxmojmEOifde/giphy.gif	happy,scandal,smug,pleased,conservative party,kenneth williams,tory pary,labour,	5	33.35085531316085	1.979195005431955	gif
http://media0.giphy.com/media/Ry3Yl9TQlUAxy/giphy.gif	happy,excited,titanic,leonardo dicaprio,victory,proud,	6	33.14516581444076	1.4407483515067843	gif
http://media.giphy.com/media/8CSflsMG1IFos/giphy.gif	basketball,excited,cartoons,michael jordan,yes,celebration,space jam,	7	33.096360113794326	1.5406240228766295	gif
http://media.giphy.com/media/geslvCFM31sFW/giphy.gif	anime,dancing,dance,yes,despicable me,yay,celebrate,vector,celebrating,	8	32.98120659211034	1.5794675753977965	gif
http://media.giphy.com/media/FFGHxqGuejE5y/giphy.gif	anchorman,will ferrell,smiling,good,look,ron burgundy,confident,	9	32.958500620863994	1.435999244915538	gif
http://media1.giphy.com/media/LiulpjZi9Rz8s/giphy.gif	wrestling,hulk hogan,champion,	10	32.95618639569311	1.6216024219278289	gif
http://media.giphy.com/media/L9kwXOK00OJGM/giphy.gif	wrestling,wwe,yes,daniel byran,	11	32.888701438122325	1.423375043797577	gif
http://media.giphy.com/media/eoxomXXVL2S0E/giphy.gif	internet,	12	32.8295299562802	1.3777043902309707	gif
http://media.giphy.com/media/qAxYQGgbjeuli/giphy.gif	happy,smile,deal with it,sunglasses,tom cruise,top gun,giphysunglasses,	13	32.80837159698872	1.5361066436832778	gif
http://media.giphy.com/media/CUFkgCmKH8SoE/giphy.gif	cartoons & comics,sriracha,	14	32.78970122901255	1.419773100393492	gif
http://media.giphy.com/media/TpDDs8pdhRTS8/giphy.gif	sports,nfl,	15	32.6202162629848	1.6622282053965616	gif
http://media1.giphy.com/media/t6CEhjycZ0ABG/giphy.gif	sunglassesmovie,cute,sexy,movies,smile,guy,man,sunglasses,tom cruise,top gun,	16	32.58798213139669	1.7527765160602622	gif
http://media.giphy.com/media/58oke9oB9plJu/giphy.gif	politics,michelle obama,dnc,dnc2012,	17	32.49381679872625	1.502507271549897	gif
